Property ID,Neighbourhood or locality,Type of building,Construction year,Price (€),Bedrooms,Living area (m²),Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface (m²),Garden,Garden surface (m²),Surface of the plot (m²),Number of frontages,Swimming pool,Elevator,Basement,Building condition,Cadastral income (€),Primary energy consumption (kWh/m²),CO₂ emission (kg CO₂/m²),Energy class,Heating type,Kitchen type scale,Building condition scale
10546377,,,,535000,3.0,440.0,,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,0,0,Just renovated,995.0,,,,,0,5
10345260,,,1879.0,660000,2.0,201.0,Installed,0,0.0,1.0,11.0,0.0,0.0,,,0,0,0,,,,,,,3,0
10542514,,,,699500,3.0,235.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,,,0,1,1,,,,,,Gas,4,0
10505689,,,2022.0,865000,2.0,237.0,,0,0.0,1.0,102.0,1.0,0.0,,3.0,0,0,0,,,,,,,0,0
10561412,,Town-house,1969.0,260000,3.0,112.0,,0,0.0,0.0,0.0,1.0,50.0,162.0,2.0,0,0,0,To renovate,,445.0,,E,Gas,0,3
10571509,,,1994.0,450000,3.0,143.0,USA hyper equipped,0,0.0,1.0,12.0,0.0,0.0,,4.0,0,1,1,Good,,243.0,51.0,E,Gas,8,4
10570231,,,1971.0,540000,4.0,132.0,Hyper equipped,0,0.0,1.0,16.0,1.0,60.0,,,0,0,0,As new,1477.0,343.0,86.0,F,Fuel oil,4,6
10566171,,,2018.0,998000,4.0,621.0,Hyper equipped,0,0.0,1.0,0.0,1.0,593.0,1214.0,4.0,0,0,0,As new,976.0,49.0,,A,Pellet,4,6
10566298,,,1900.0,2490000,5.0,719.0,Installed,0,0.0,1.0,0.0,1.0,1200.0,13263.0,4.0,1,0,1,Good,,242.0,,C,,3,4
10572638,,,,595000,3.0,210.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,89.0,2.0,0,0,0,As new,875.0,175.0,,B,Gas,4,6
10573891,,All kind,1934.0,795000,2.0,320.0,,0,1.0,1.0,80.0,1.0,1831.0,2245.0,4.0,0,0,0,As new,1099.0,449.0,,E,Gas,0,6
10560545,,,1967.0,135000,,46.0,Installed,1,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,1,Good,555.0,413.0,,E,Gas,3,4
10312924,,,2021.0,178500,1.0,40.0,USA hyper equipped,0,0.0,1.0,2.0,0.0,0.0,,,0,0,1,As new,,,,,,8,6
10506750,Bruxelles (19 communes),,2024.0,395000,,48.0,USA hyper equipped,0,0.0,1.0,32.0,0.0,0.0,,2.0,0,1,1,,,,,,,8,0
10123417,,,2020.0,565000,2.0,102.0,USA hyper equipped,1,0.0,1.0,20.0,0.0,0.0,,2.0,0,1,1,As new,,,,,,8,6
10574211,,,2006.0,670000,4.0,208.0,USA hyper equipped,0,0.0,1.0,25.0,1.0,400.0,672.0,3.0,0,0,0,As new,1631.0,187.0,,B,Gas,8,6
10574206,,,1968.0,220000,1.0,70.0,Installed,0,0.0,1.0,6.0,0.0,0.0,,4.0,0,1,0,,810.0,108.0,,B,Gas,3,0
10574205,,,1965.0,235000,2.0,100.0,,0,1.0,1.0,9.0,0.0,0.0,,,0,1,1,,,620.0,125.0,G,Gas,0,0
10574204,,,1960.0,239000,2.0,75.0,Installed,0,0.0,1.0,9.0,1.0,300.0,,3.0,0,0,1,As new,1200.0,465.0,93.0,G,Gas,3,6
10574202,,,2023.0,465000,3.0,201.0,,0,0.0,1.0,0.0,0.0,0.0,895.0,3.0,0,0,0,,,,,,,0,0
10574200,,,1930.0,120000,5.0,250.0,Installed,0,0.0,0.0,0.0,0.0,0.0,160.0,2.0,0,0,0,To renovate,369.0,409.0,,E,Gas,3,3
10574198,,,,320000,1.0,80.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,0,1,,,140.0,,B,Gas,3,0
10574197,,,,272105,3.0,120.0,,0,0.0,0.0,0.0,1.0,0.0,903.0,4.0,0,0,0,,,,,,,0,0
10574193,,,1874.0,385000,5.0,177.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,138.0,2.0,0,0,1,Good,,215.0,40.0,C,Gas,2,4
10574189,,,,370000,5.0,,,0,0.0,0.0,0.0,0.0,0.0,290.0,2.0,0,0,1,,,425.0,,E,Fuel oil,0,0
10574188,,,,165000,3.0,,,0,1.0,0.0,0.0,0.0,0.0,,,0,1,1,,872.0,217.0,,C,Fuel oil,0,0
10574186,,,1963.0,315000,3.0,191.0,Installed,0,0.0,1.0,17.0,1.0,179.0,259.0,2.0,0,0,1,Good,1127.0,284.0,71.0,D,Fuel oil,3,4
10574182,,,1970.0,400000,2.0,95.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,1,0,As new,,288.0,76.0,F,Gas,3,6
10574181,,,1970.0,800000,3.0,200.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,1,1,As new,,253.0,67.0,E,Gas,4,6
10574180,Grand Liège,,1999.0,879000,4.0,295.0,Installed,0,0.0,1.0,0.0,0.0,0.0,4980.0,4.0,1,0,0,As new,1410.0,235.0,43.0,C,Gas,3,6
10574171,,,,320000,1.0,56.0,Installed,0,0.0,1.0,7.0,0.0,0.0,,2.0,0,0,1,,,178.0,,B,Gas,3,0
10574168,,,2022.0,299900,3.0,101.0,USA hyper equipped,0,0.0,1.0,4.0,0.0,0.0,,2.0,0,1,1,As new,,,,,,8,6
10574167,,,2002.0,185000,2.0,85.0,Semi equipped,0,0.0,1.0,8.0,0.0,0.0,,4.0,0,0,0,Good,743.0,323.0,,D,Fuel oil,2,4
10574166,,,,165000,2.0,96.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,165.0,2.0,0,0,0,To renovate,153.0,841.0,,F,,2,3
10574165,,,2016.0,300000,2.0,90.0,Installed,0,0.0,1.0,7.0,0.0,0.0,,3.0,0,1,1,As new,1677.0,91.0,,B,Gas,3,6
10574162,,,,595000,6.0,417.0,,0,0.0,0.0,0.0,0.0,0.0,359.0,2.0,0,0,0,,1851.0,804.0,804.0,G,Gas,0,0
10574159,,,,595000,6.0,417.0,,0,0.0,0.0,0.0,0.0,0.0,359.0,2.0,0,0,0,,1851.0,804.0,804.0,G,Gas,0,0
10574157,,,,259000,3.0,155.0,,0,0.0,0.0,0.0,0.0,0.0,991.0,4.0,0,0,0,To renovate,699.0,,406.0,E,Fuel oil,0,3
10574155,Oost-Vlaanderen,,2019.0,390000,2.0,117.0,Hyper equipped,0,0.0,1.0,19.0,1.0,87.0,,2.0,0,1,1,As new,,47.0,,A,,4,6
10574147,,,,419000,4.0,150.0,,0,0.0,1.0,27.0,1.0,0.0,595.0,4.0,0,0,0,,,4.0,,A+,,0,0
10574145,,,,127500,,30.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,,0,1,0,Good,,361.0,,G,,3,4
10574144,,,,355500,3.0,130.0,Installed,0,0.0,1.0,54.0,0.0,0.0,,3.0,0,1,0,,,11.0,,A+,Gas,3,0
10552589,,All kind,1967.0,375000,2.0,120.0,,0,0.0,1.0,0.0,1.0,0.0,602.0,,0,0,1,As new,1117.0,540.0,,F,,0,6
10559844,,,,1230000,,400.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,0,0,Good,,237.0,,E,Gas,2,4
10557087,,,2002.0,1299000,4.0,455.0,USA hyper equipped,0,0.0,1.0,0.0,1.0,2400.0,3600.0,4.0,0,0,1,As new,,238.0,59.0,C,,8,6
10563838,Regio Tienen,,1975.0,349000,2.0,215.0,Hyper equipped,0,0.0,1.0,10.0,1.0,260.0,480.0,4.0,0,0,1,To be done up,1140.0,547.0,,F,Fuel oil,4,1
10563806,,,2000.0,390000,3.0,216.0,Hyper equipped,0,0.0,1.0,0.0,1.0,1100.0,1738.0,4.0,0,0,1,Good,1482.0,291.0,,C,Fuel oil,4,4
10564950,,,2005.0,729000,4.0,258.0,USA hyper equipped,0,0.0,1.0,20.0,0.0,0.0,1251.0,4.0,1,0,1,As new,2051.0,166.0,,B,Gas,8,6
10569529,,,1967.0,359000,3.0,200.0,Installed,0,0.0,0.0,0.0,1.0,0.0,160.0,2.0,0,0,0,,976.0,278.0,,C,Gas,3,0
10570219,,,1972.0,395000,3.0,129.0,Installed,0,0.0,1.0,20.0,0.0,0.0,437.0,4.0,0,0,0,To renovate,2231.0,462.0,114.0,F,Fuel oil,3,3
10571665,,,,645000,5.0,,Installed,0,0.0,1.0,0.0,0.0,0.0,3500.0,4.0,0,0,0,,,848.0,,G,Fuel oil,3,0
10313186,,,1959.0,1450000,6.0,550.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,4000.0,4.0,1,0,1,To renovate,8400.0,218.0,91.0,C,Fuel oil,4,3
10559949,,,,570000,2.0,110.0,Hyper equipped,0,0.0,1.0,167.0,0.0,0.0,,2.0,0,1,1,Good,3198.0,377.0,112.0,G,Fuel oil,4,4
10557066,,,2008.0,1095000,3.0,172.0,Installed,0,0.0,1.0,213.0,0.0,0.0,,3.0,0,1,0,Good,1483.0,114.0,,B,Gas,3,4
10515263,,,,200000,4.0,170.0,,0,0.0,0.0,0.0,0.0,0.0,726.0,4.0,0,0,1,To renovate,,484.0,,F,Gas,0,3
10469005,,,,250000,2.0,145.0,Installed,0,0.0,1.0,0.0,0.0,0.0,67.0,,0,0,1,Good,,347.0,,D,Electric,3,4
10464694,,,,319000,3.0,178.0,Semi equipped,0,0.0,1.0,0.0,1.0,0.0,1572.0,,0,0,0,Good,,425.0,,E,Electric,2,4
10462913,,,2005.0,360000,4.0,192.0,USA installed,0,0.0,1.0,52.0,1.0,900.0,1398.0,4.0,0,0,0,As new,655.0,242.0,,C,,7,6
10379645,,,1874.0,360000,3.0,190.0,Installed,0,0.0,0.0,0.0,1.0,0.0,4395.0,4.0,0,0,0,To renovate,389.0,507.0,,F,Fuel oil,3,3
10417442,,,1963.0,379000,4.0,150.0,Semi equipped,0,1.0,1.0,10.0,1.0,450.0,657.0,4.0,0,0,0,Good,937.0,695.0,,F,Gas,2,4
10389046,,,1956.0,381000,2.0,215.0,Installed,0,0.0,0.0,0.0,1.0,150.0,383.0,3.0,0,1,1,Good,1798.0,580.0,,F,Gas,3,4
10385400,,,1961.0,389000,2.0,100.0,,0,1.0,1.0,0.0,0.0,0.0,573.0,,0,0,0,To renovate,2017.0,933.0,,F,,0,3
10304503,,All kind,1964.0,395000,3.0,180.0,Not installed,0,0.0,1.0,25.0,1.0,800.0,1080.0,4.0,0,0,0,To be done up,922.0,1068.0,1068.0,F,,1,1
10356987,,,1991.0,449000,2.0,120.0,Hyper equipped,0,0.0,1.0,23.0,1.0,600.0,955.0,4.0,0,0,0,Good,1316.0,586.0,,F,Electric,4,4
10482827,,,1930.0,450000,3.0,120.0,Installed,0,0.0,1.0,60.0,1.0,12.0,1000.0,4.0,0,0,0,Good,715.0,300.0,,E,Fuel oil,3,4
10334123,,,,459000,3.0,218.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,824.0,,0,0,0,As new,,299.0,,C,Gas,4,6
10447491,,,,495000,3.0,238.0,Installed,0,0.0,1.0,0.0,1.0,0.0,585.0,,0,0,0,Good,,352.0,,D,Gas,3,4
10499885,,All kind,1995.0,518000,3.0,146.0,Installed,0,0.0,0.0,0.0,1.0,0.0,809.0,,1,0,0,As new,,233.0,,C,Gas,3,6
10502602,,,,535000,,200.0,Not installed,0,0.0,1.0,50.0,1.0,0.0,110.0,2.0,0,0,0,To be done up,758.0,196.0,,D,Gas,1,1
10475884,,,1930.0,225000,3.0,176.0,,0,0.0,1.0,0.0,0.0,0.0,380.0,2.0,0,0,1,Good,205.0,683.0,13109.0,F,Electric,0,4
10574135,,,1930.0,725000,3.0,130.0,Hyper equipped,0,0.0,1.0,30.0,1.0,110.0,285.0,3.0,0,0,1,To be done up,2838.0,,,,Fuel oil,4,1
10574133,,,1993.0,375000,3.0,130.0,Installed,0,0.0,1.0,0.0,0.0,0.0,1150.0,4.0,1,0,0,,872.0,367.0,89.0,E,Fuel oil,3,0
10574131,,,,249000,2.0,144.0,Installed,0,0.0,0.0,0.0,0.0,0.0,215.0,2.0,0,0,1,,,833.0,,F,Gas,3,0
10574130,,,1997.0,845000,4.0,200.0,USA installed,0,0.0,1.0,0.0,0.0,0.0,1719.0,4.0,0,0,0,Good,3242.0,328.0,,D,Fuel oil,7,4
10574129,,,1976.0,445000,3.0,153.0,,0,1.0,1.0,0.0,0.0,0.0,750.0,4.0,0,0,1,Good,,499.0,,E,Gas,0,4
10532630,,,1965.0,199000,1.0,44.0,USA installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,1,Good,,578.0,116.0,G,,7,4
10574128,,,2001.0,1650000,8.0,776.0,,0,0.0,0.0,0.0,1.0,0.0,8245.0,4.0,0,0,1,,7136.0,135.0,,B,Gas,0,0
10574126,,,,150000,2.0,87.0,Not installed,0,0.0,1.0,10.0,0.0,0.0,80.0,3.0,0,0,0,,,685.0,171.0,G,,1,0
10574123,,,,179000,5.0,180.0,,0,0.0,0.0,0.0,0.0,0.0,525.0,3.0,0,0,1,,333.0,534.0,133.0,G,,0,0
10574122,,,1935.0,385000,3.0,150.0,,0,0.0,0.0,0.0,1.0,772.0,772.0,4.0,0,0,0,,,,,,Gas,0,0
10574121,,,1958.0,162500,6.0,,Not installed,0,0.0,0.0,0.0,0.0,0.0,150.0,3.0,0,0,1,To renovate,1105.0,348.0,66.0,E,Gas,1,3
10574119,,,1960.0,359000,1.0,165.0,Semi equipped,0,0.0,1.0,1.0,0.0,0.0,,2.0,0,0,1,To be done up,767.0,492.0,98.0,G,Gas,2,1
10574117,,,1900.0,535000,6.0,314.0,,0,0.0,0.0,0.0,0.0,0.0,76.0,,0,0,1,To be done up,1514.0,294.0,58.0,F,Gas,0,1
10574116,,,2012.0,319000,2.0,96.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,1,Good,,120.0,23.0,C,Gas,3,4
10574115,,,1910.0,339000,3.0,140.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,1,Good,,,63.0,,Gas,3,4
10574112,,,,2400000,5.0,431.0,Hyper equipped,0,1.0,1.0,25.0,1.0,150.0,306.0,2.0,0,0,0,Good,1507.0,321.0,,D,Gas,4,4
10574110,,,,195000,2.0,63.0,Installed,0,0.0,1.0,16.0,0.0,0.0,,3.0,0,0,0,Good,495.0,372.0,106.0,E,Pellet,3,4
10574106,,,,439900,2.0,100.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,,0,1,1,,853.0,118.0,,B,Gas,3,0
10574105,,,,339900,1.0,70.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,,0,1,1,,564.0,112.0,,B,Gas,3,0
10574099,,,1970.0,749900,4.0,300.0,,0,0.0,0.0,0.0,1.0,1300.0,1504.0,4.0,0,0,0,Just renovated,3222.0,394.0,,D,,0,5
10574087,Bredene aan zee,,2001.0,229000,2.0,80.0,Installed,0,0.0,1.0,30.0,0.0,0.0,70.0,2.0,0,0,0,As new,745.0,351.0,,D,Electric,3,6
10574086,,,1996.0,1695000,4.0,251.0,,0,1.0,0.0,0.0,0.0,0.0,17365.0,4.0,0,0,0,As new,,248.0,,C,Fuel oil,0,6
10574085,,,,1150000,4.0,277.0,Installed,0,0.0,1.0,0.0,0.0,0.0,19163.0,4.0,0,0,0,Good,,186.0,,B,Gas,3,4
10574082,,,1969.0,209000,2.0,94.0,Installed,0,0.0,1.0,7.0,1.0,0.0,,,0,0,1,Good,994.0,241.0,,C,Fuel oil,3,4
10574077,,,1931.0,1450000,5.0,314.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,622.0,4.0,0,0,1,As new,,,87.0,,Gas,4,6
10452713,,,1983.0,350000,3.0,224.0,Installed,0,0.0,1.0,12.0,1.0,200.0,353.0,4.0,0,0,0,Good,950.0,679.0,,F,Electric,3,4
10450787,,,1977.0,549000,4.0,250.0,Installed,0,1.0,1.0,10.0,1.0,500.0,780.0,4.0,0,0,0,Good,2012.0,421.0,,E,Electric,3,4
10088369,,All kind,1890.0,595000,3.0,290.0,Semi equipped,0,0.0,1.0,22.0,0.0,0.0,292.0,5.0,0,0,0,As new,2573.0,356.0,,E,Gas,2,6
10439449,,Villa,1983.0,640000,3.0,395.0,Installed,0,0.0,0.0,0.0,1.0,1.0,918.0,4.0,0,0,0,Good,2518.0,586.0,,F,Electric,3,4
10394296,,,2000.0,650000,10.0,340.0,,0,0.0,1.0,8.0,1.0,85.0,313.0,4.0,0,0,1,Good,3200.0,,,C,Gas,0,4
10490479,,,,665000,3.0,229.0,Hyper equipped,0,0.0,1.0,0.0,1.0,0.0,1053.0,,0,0,0,As new,,187.0,,B,Gas,4,6
10451677,,,,699000,3.0,180.0,Installed,0,0.0,1.0,0.0,0.0,0.0,1200.0,,0,0,1,Good,,404.0,,E,Fuel oil,3,4
10537443,,,1928.0,725000,7.0,300.0,USA semi equipped,0,0.0,1.0,40.0,0.0,0.0,105.0,2.0,0,0,1,As new,1611.0,315.0,63.0,F,,6,6
10548574,,,,752000,5.0,227.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,2750.0,,0,0,0,As new,,108.0,,B,Gas,4,6
10524925,Rodenburg,,1972.0,765000,6.0,570.0,Hyper equipped,0,1.0,1.0,120.0,1.0,230.0,885.0,4.0,0,0,0,As new,2538.0,182.0,,B,Gas,4,6
10540643,,All kind,1950.0,785000,3.0,105.0,Installed,0,0.0,1.0,0.0,0.0,0.0,632.0,,0,0,0,To renovate,835.0,345.0,,D,Gas,3,3
10499982,,,,875000,4.0,237.0,Installed,0,0.0,1.0,0.0,0.0,0.0,2064.0,,0,0,1,Good,,411.0,,E,Gas,3,4
10440148,,,,945000,3.0,226.0,Installed,0,0.0,0.0,0.0,0.0,0.0,2849.0,,0,0,0,Good,,274.0,,C,Gas,3,4
10251437,Regio Leuven,,1994.0,998000,6.0,525.0,Hyper equipped,0,0.0,1.0,40.0,1.0,1900.0,2834.0,4.0,1,0,1,As new,2392.0,184.0,,B,Fuel oil,4,6
10435671,,,1981.0,1075000,5.0,250.0,Hyper equipped,0,0.0,1.0,18.0,0.0,0.0,953.0,3.0,0,0,1,As new,2255.0,178.0,36.0,D,,4,6
10474411,,,1965.0,1200000,7.0,480.0,Installed,0,0.0,1.0,0.0,0.0,0.0,288.0,2.0,0,0,1,Good,,,,,Gas,3,4
10542978,,,1920.0,1245000,4.0,300.0,Installed,0,0.0,1.0,20.0,1.0,80.0,,2.0,0,0,1,Good,1916.0,242.0,48.0,E,Gas,3,4
10486074,,,1997.0,1300000,4.0,500.0,Semi equipped,0,0.0,1.0,0.0,1.0,120.0,,3.0,0,1,0,Good,4469.0,196.0,38.0,D,,2,4
10531936,,,,1395000,4.0,404.0,Hyper equipped,0,0.0,1.0,0.0,1.0,0.0,1698.0,,0,0,1,As new,,109.0,,B,Gas,4,6
10540046,,,1930.0,1450000,5.0,300.0,Hyper equipped,0,0.0,1.0,72.0,0.0,0.0,9200.0,3.0,0,0,1,As new,3264.0,385.0,75.0,G,Gas,4,6
10492169,,,,1740000,3.0,800.0,,0,0.0,1.0,0.0,0.0,0.0,255.0,,0,1,1,Good,5002.0,222.0,,C,,0,4
10126685,,,1890.0,1960000,6.0,149.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,1,0,Good,2932.0,128.0,,C,Gas,0,4
10140905,,,1994.0,2245000,4.0,518.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,49140.0,4.0,0,0,1,,4227.0,319.0,,D,,4,0
9393701,,,1912.0,2600000,5.0,750.0,Semi equipped,0,0.0,1.0,25.0,1.0,160.0,430.0,2.0,0,1,1,Good,3420.0,441.0,,E,Gas,2,4
10501261,,,,3790000,5.0,700.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,566.0,,1,0,1,As new,,193.0,,D,Gas,4,6
10357207,,,,3790000,5.0,700.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,566.0,,1,0,1,As new,,193.0,,D,Gas,4,6
10494137,2 - RAND ZOUTE,,1999.0,7500000,8.0,900.0,Hyper equipped,0,0.0,1.0,0.0,1.0,2690.0,2690.0,4.0,1,0,1,Good,,,,,Fuel oil,4,4
10556832,,,1974.0,675000,5.0,435.0,Hyper equipped,0,1.0,1.0,68.0,0.0,0.0,3109.0,4.0,0,0,0,As new,1435.0,237.0,,C,Fuel oil,4,6
10567101,,,2000.0,165000,,47.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,1,0,Good,671.0,428.0,,E,Electric,3,4
10561684,Huy,,,285000,3.0,239.0,Not installed,0,0.0,0.0,0.0,0.0,0.0,119.0,2.0,0,0,0,Good,2057.0,432.0,,F,Gas,1,4
10562069,,,,995000,5.0,486.0,Installed,0,0.0,1.0,0.0,1.0,0.0,2150.0,,0,0,1,Good,,489.0,,E,Fuel oil,3,4
10574075,,,1966.0,215000,2.0,66.0,Semi equipped,0,0.0,1.0,4.0,0.0,0.0,,3.0,0,0,1,Good,,295.0,,C,Gas,2,4
10574074,,,,243534,3.0,123.0,,0,0.0,0.0,0.0,0.0,0.0,530.0,4.0,0,0,0,,,,,,,0,0
10574073,,,,2200000,5.0,,,0,0.0,0.0,0.0,0.0,0.0,1800.0,4.0,0,0,0,,,,,,,0,0
10574071,,,,225000,2.0,74.0,,0,0.0,1.0,4.0,0.0,0.0,,2.0,0,0,1,As new,356.0,193.0,1000.0,B,Gas,0,6
10574065,,,,219000,3.0,116.0,Installed,0,0.0,1.0,19.0,1.0,57.0,,4.0,0,0,0,As new,,402.0,99.0,E,Fuel oil,3,6
10574062,,,1975.0,239000,2.0,100.0,Installed,0,0.0,0.0,0.0,1.0,0.0,1530.0,4.0,0,0,1,Good,555.0,418.0,,E,Fuel oil,3,4
10574055,,,1965.0,1100000,4.0,279.0,Installed,0,0.0,1.0,0.0,1.0,0.0,5768.0,4.0,0,0,0,To be done up,5296.0,667.0,,F,Fuel oil,3,1
10574043,,,,25000,1.0,50.0,,0,0.0,0.0,0.0,0.0,0.0,200.0,4.0,0,0,0,To be done up,116.0,,,,Pellet,0,1
10574035,,,1982.0,359000,3.0,110.0,Installed,0,0.0,0.0,0.0,0.0,0.0,264.0,2.0,0,0,0,Good,899.0,285.0,,C,Gas,3,4
10574034,,,,440000,4.0,221.0,Installed,0,0.0,0.0,0.0,0.0,0.0,250.0,2.0,0,0,1,Good,,227.0,,C,Gas,3,4
10574033,,,1975.0,245000,2.0,88.0,Not installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,1,Good,1182.0,287.0,,C,Gas,1,4
10574027,,,1992.0,450000,4.0,175.0,Installed,0,0.0,1.0,60.0,0.0,0.0,1326.0,4.0,0,0,0,Good,1179.0,379.0,,E,Fuel oil,3,4
10574018,,,2022.0,249900,1.0,72.0,USA hyper equipped,0,0.0,1.0,10.0,1.0,35.0,,2.0,0,1,1,As new,,,,,,8,6
10574012,,,,231377,3.0,120.0,,0,0.0,0.0,0.0,0.0,0.0,1770.0,4.0,0,0,0,,,,,,,0,0
10568487,,,,1000000,,450.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,,,,,,Gas,0,0
10574010,,,,425000,5.0,290.0,Hyper equipped,0,0.0,1.0,32.0,1.0,146.0,260.0,2.0,0,0,1,As new,803.0,256.0,63.0,D,Fuel oil,4,6
10573997,,,1890.0,259000,5.0,135.0,Semi equipped,0,0.0,1.0,21.0,1.0,53.0,197.0,2.0,0,0,1,Good,974.0,235.0,,C,Fuel oil,2,4
10573996,,,,262000,6.0,490.0,,0,0.0,1.0,0.0,0.0,0.0,,3.0,0,0,0,To be done up,,446.0,,F,,0,1
10440146,,,,298000,2.0,204.0,,0,0.0,1.0,25.0,0.0,0.0,,2.0,0,0,0,As new,680.0,165.0,,B,Gas,0,6
10573982,,,2023.0,320000,2.0,107.0,Installed,0,0.0,1.0,17.0,1.0,40.0,,,0,1,0,,,,,,,3,0
10573981,,,2023.0,230000,1.0,69.0,Installed,0,0.0,1.0,22.0,1.0,40.0,,,0,1,0,,,,,,,3,0
10573980,,,2023.0,315000,2.0,105.0,Installed,0,0.0,1.0,15.0,1.0,47.0,,,0,1,0,,,,,,,3,0
10573979,,,2023.0,355000,3.0,126.0,Installed,0,0.0,1.0,11.0,1.0,0.0,,,0,1,0,,,,,,,3,0
10573978,,,2023.0,355000,3.0,126.0,Installed,0,0.0,1.0,11.0,1.0,0.0,,,0,1,0,,,,,,,3,0
10573977,,,2023.0,225000,1.0,78.0,Installed,0,0.0,1.0,9.0,1.0,0.0,,,0,1,0,,,,,,,3,0
10573976,,,2023.0,330000,2.0,97.0,Installed,0,0.0,1.0,14.0,1.0,0.0,,,0,1,0,,,,,,,3,0
10573973,Boondael / Trois Tilleuls,,1972.0,215000,1.0,56.0,Semi equipped,0,0.0,1.0,7.0,0.0,0.0,,1.0,0,0,0,Good,800.0,,,,Gas,2,4
10388480,,,2016.0,130000,1.0,17.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,,,0,1,0,Good,,84.96,,A,Gas,4,4
10472616,Koksijde,,1965.0,133000,,38.0,USA installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,0,Good,550.0,464.0,,E,Gas,7,4
10422527,,,2007.0,135000,,32.0,,0,0.0,1.0,4.0,0.0,0.0,,,0,1,0,To be done up,566.0,355.0,,D,Electric,0,1
10501146,,,,135000,,26.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,To be done up,,752.0,,F,Electric,2,1
10460835,,,1978.0,155000,,,,0,0.0,1.0,0.0,0.0,0.0,,,1,1,1,As new,630.0,261.0,,C,Electric,0,6
10448453,,Apartment building,1974.0,169000,,40.0,Installed,0,0.0,1.0,15.0,0.0,0.0,,2.0,0,1,0,Good,,258.0,,C,Gas,3,4
10524696,,,,185000,,37.0,,0,0.0,1.0,7.0,0.0,0.0,,2.0,0,1,0,Good,741.0,239.0,51.0,E,Gas,0,4
10275949,,,,189000,3.0,164.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,,839.0,232.0,,C,Gas,0,0
10351907,Oost- Vlaanderen,,1993.0,199000,2.0,117.0,,0,0.0,1.0,16.0,0.0,0.0,,2.0,0,0,0,Good,724.0,395.0,,D,Electric,0,4
10351906,Oost- Vlaanderen,,1993.0,199000,2.0,117.0,,0,0.0,1.0,16.0,0.0,0.0,,2.0,0,0,0,Good,724.0,316.0,,D,Electric,0,4
10528884,groot Deinze,,2002.0,205000,1.0,96.0,USA installed,0,0.0,1.0,8.0,0.0,0.0,,2.0,0,1,0,As new,,161.0,,B,Gas,7,6
10475624,,,2019.0,210000,,34.0,USA hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,0,0,As new,,100.0,,C,Gas,8,6
10382509,,,,230000,,60.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,1,As new,,85.0,16.0,B,Gas,3,6
10455665,,,1987.0,240000,3.0,131.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,,3.0,0,1,0,Good,917.0,197.0,,B,Gas,4,4
10513995,,,1930.0,249000,1.0,49.0,USA hyper equipped,0,0.0,1.0,12.0,1.0,9.0,,2.0,0,0,1,As new,,335.0,69.0,F,Gas,8,6
10430393,,,2009.0,249000,2.0,76.0,Hyper equipped,0,0.0,1.0,3.0,0.0,0.0,,,0,1,0,As new,,169.0,,B,Gas,4,6
10550535,,All kind,1953.0,275000,1.0,425.0,Installed,1,0.0,0.0,0.0,0.0,0.0,,,0,1,0,As new,,153.0,,B,Gas,3,6
