Property ID,Neighbourhood or locality,Type of building,Construction year,Price,Bedrooms,Living area,Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface,Garden,Garden surface,Surface of the plot,Number of frontages,Swimming pool,Elevator,Basement,Building condition,Cadastral income,Primary energy consumption,CO₂ emission,Energy class,Heating type
10569371,,,2022.0,"€ 371,281  371281 €",3.0,,,No,,,,,,,,,,,As new,,Not specified,Not specified,Not specified,
10569368,,,,"€ 445,000  445000 €",3.0,345  m² square meters,Hyper equipped,No,,,,,,,2.0,No,No,,As new,€ 850  850 €,140  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10569360,,,2021.0,"€ 329,300  329300 €",2.0,121  m² square meters,Installed,,,,37  m²  square meters,Yes,,,2.0,,,,,,Not specified,Not specified,Not specified,
10569359,,,2021.0,"€ 322,300  322300 €",2.0,121  m² square meters,Installed,,,,36  m²  square meters,Yes,,,2.0,,,,,,Not specified,Not specified,Not specified,
10569358,,,1976.0,"€ 239,000  239000 €",3.0,,Installed,,,Yes,,,,,,No,No,Yes,As new,,195  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10569357,,,1930.0,"€ 285,000  285000 €",3.0,188  m² square meters,Installed,No,,,,Yes,,1223  m²  square meters,,No,No,,To renovate,,641  kWh/m²  kilowatt hour per square meters,Not specified,F,Gas
10569356,,,2020.0,"€ 549,000  549000 €",3.0,150  m² square meters,Installed,,,Yes,,Yes,,144  m²  square meters,,No,No,,,"€ 1,024  1024 €",9  kWh/m²  kilowatt hour per square meters,Not specified,A,Gas
10569354,,,,"€ 219,000  219000 €",3.0,130  m² square meters,Installed,,,Yes,,,,90  m²  square meters,,No,No,,As new,€ 376  376 €,Not specified,Not specified,Not specified,Gas
10569352,,All kind,2023.0,"€ 352,544  352544 €",2.0,110  m² square meters,Installed,No,,,13  m²  square meters,Yes,,,,No,Yes,,As new,,Not specified,Not specified,Not specified,Electric
10569351,,All kind,2023.0,"€ 304,800  304800 €",2.0,102  m² square meters,Installed,No,,,17  m²  square meters,Yes,,,,No,Yes,,As new,,Not specified,Not specified,Not specified,Electric
10545401,,,,"€ 79,000  79000 €",2.0,50  m² square meters,,Yes,,,11  m²  square meters,,344  m²  square meters,344  m²  square meters,1.0,,,,As new,€ 312  312 €,Not specified,Not specified,Not specified,Electric
10373557,Famenne - Ardennes,,,"€ 89,000  89000 €",1.0,89  m² square meters,Not installed,No,,Yes,,,406  m²  square meters,406  m²  square meters,4.0,No,,Yes,To renovate,€ 488  488 €,674  kWh/m²  kilowatt hour per square meters,10 kg CO₂/m²,G,
10425271,,,,"€ 139,000  139000 €",1.0,37  m² square meters,,No,,Yes,,,691  m²  square meters,762  m²  square meters,4.0,,,,To be done up,€ 399  399 €,1742  kWh/m²  kilowatt hour per square meters,497 kg CO₂/m²,G,
10529008,,All kind,,"€ 165,000  165000 €",2.0,127  m² square meters,Not installed,,,,,Yes,,1520  m²  square meters,,,,,To renovate,€ 474  474 €,886  kWh/m²  kilowatt hour per square meters,219 kg CO₂/m²,G,Fuel oil
9939115,,,1978.0,"Make an offer starting from  € 175,000  Make an offer starting from  175000 €",3.0,190  m² square meters,Semi equipped,No,,,,,,359  m²  square meters,3.0,No,No,,To be done up,"€ 1,041  1041 €",550  kWh/m²  kilowatt hour per square meters,Not specified,G,
10526495,,,1850.0,"Make an offer starting from  € 179,000  Make an offer starting from  179000 €",2.0,75  m² square meters,Not installed,,,,,,,5138  m²  square meters,3.0,,,,To renovate,€ 165  165 €,571  kWh/m²  kilowatt hour per square meters,Not specified,G,
10346883,,,,"€ 195,000  195000 €",2.0,97  m² square meters,Semi equipped,No,,,,,452  m²  square meters,549  m²  square meters,4.0,,,,To be done up,€ 775  775 €,461  kWh/m²  kilowatt hour per square meters,Not specified,F,Gas
10486212,Grand Liège,,1962.0,"€ 225,000  225000 €",3.0,130  m² square meters,Semi equipped,No,,,10  m²  square meters,,190  m²  square meters,250  m²  square meters,2.0,,,,To be done up,€ 981  981 €,319  kWh/m²  kilowatt hour per square meters,Not specified,D,
10398616,,All kind,,"€ 229,000  229000 €",3.0,260  m² square meters,Installed,,,,30  m²  square meters,,200  m²  square meters,,2.0,No,No,Yes,Good,€ 544  544 €,221  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10503570,,,,"Make an offer starting from  € 245,000  Make an offer starting from  245000 €",5.0,210  m² square meters,,,,,30  m²  square meters,,1473  m²  square meters,1660  m²  square meters,4.0,,,Yes,To renovate,€ 669  669 €,740  kWh/m²  kilowatt hour per square meters,Not specified,G,
10124971,,,1952.0,,3.0,,Installed,,,Yes,,,,670  m²  square meters,4.0,,,Yes,To be done up,"€ 2,350  2350 €",483  kWh/m²  kilowatt hour per square meters,Not specified,F,
10409942,,,1989.0,"€ 269,000  269000 €",2.0,103  m² square meters,Installed,No,,,,Yes,,764  m²  square meters,4.0,No,No,,To renovate,€ 674  674 €,764  kWh/m²  kilowatt hour per square meters,Not specified,F,Electric
10509500,Oost-Vlaanderen,,1966.0,"€ 279,000  279000 €",3.0,,USA installed,,,Yes,,,95  m²  square meters,149  m²  square meters,2.0,,,,Good,€ 726  726 €,480  kWh/m²  kilowatt hour per square meters,Not specified,E,Gas
10509499,Oost-Vlaanderen,,1966.0,"€ 279,000  279000 €",3.0,,USA installed,,,Yes,,,95  m²  square meters,149  m²  square meters,2.0,,,,Good,€ 726  726 €,480  kWh/m²  kilowatt hour per square meters,Not specified,E,Gas
9666865,,,1945.0,"€ 295,000  295000 €",,,Installed,No,,,,Yes,,147  m²  square meters,,No,No,,Good,€ 582  582 €,378  kWh/m²  kilowatt hour per square meters,Not specified,D,Gas
10569348,,,,"€ 230,000  230000 €",2.0,85  m² square meters,,,,Yes,,,,,,No,No,,Just renovated,€ 600  600 €,263  kWh/m²  kilowatt hour per square meters,Not specified,C,
10569347,,,,"€ 160,000  160000 €",2.0,86  m² square meters,,,,,,,,,,No,No,,Just renovated,€ 419  419 €,407  kWh/m²  kilowatt hour per square meters,Not specified,E,
10569344,,,2006.0,"€ 289,000  289000 €",2.0,73  m² square meters,Installed,,,Yes,,,,,,No,No,Yes,Just renovated,€ 791  791 €,241  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10569342,,,,"€ 360,000  360000 €",3.0,,Installed,No,1.0,,,,,1200  m²  square meters,4.0,,,,As new,"€ 1,187  1187 €",142  kWh/m²  kilowatt hour per square meters,25 kg CO₂/m²,B,Gas
10569338,,,1993.0,"€ 190,000  190000 €",3.0,102  m² square meters,Installed,No,,,,Yes,,,2.0,No,No,,As new,€ 664  664 €,Not specified,Not specified,Not specified,Electric
10569337,,,1931.0,"€ 219,000  219000 €",3.0,140  m² square meters,,No,,,22  m²  square meters,,,,,No,No,,Good,,437  kWh/m²  kilowatt hour per square meters,87 kg CO₂/m²,G,Gas
10569336,,,1933.0,"€ 225,000  225000 €",3.0,170  m² square meters,,No,1.0,,24  m²  square meters,,,,,No,No,,To renovate,,600  kWh/m²  kilowatt hour per square meters,120 kg CO₂/m²,G,Gas
10569335,,,1933.0,"€ 225,000  225000 €",3.0,170  m² square meters,,No,1.0,,24  m²  square meters,,,,,No,No,,To renovate,,600  kWh/m²  kilowatt hour per square meters,120 kg CO₂/m²,G,Gas
10569332,,,,"€ 1,240,000  1240000 €",4.0,273  m² square meters,USA installed,,1.0,,,Yes,,16591  m²  square meters,,No,No,,,,169  kWh/m²  kilowatt hour per square meters,Not specified,B,
10569331,,,1976.0,"€ 229,000  229000 €",3.0,93  m² square meters,Semi equipped,,,Yes,,,,,2.0,,Yes,,Good,"€ 1,145  1145 €",205  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10569327,,,1975.0,"€ 2,490,000  2490000 €",4.0,180  m² square meters,,No,,,,,,,,,,,,,Not specified,Not specified,Not specified,
10569324,,,1918.0,"€ 730,000  730000 €",4.0,390  m² square meters,Installed,,,,60  m²  square meters,Yes,,1043  m²  square meters,3.0,,,Yes,Good,,220  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10569321,,,,"Make an offer starting from  € 139,000  Make an offer starting from  139000 €",2.0,86  m² square meters,Not installed,,,,,,,,3.0,,,,To be done up,€ 865  865 €,429  kWh/m²  kilowatt hour per square meters,122 kg CO₂/m²,F,Electric
10569320,,,1952.0,"€ 357,000  357000 €",3.0,158  m² square meters,Installed,,,Yes,,Yes,,174  m²  square meters,2.0,,,,,€ 426  426 €,244  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10551149,,,,"€ 325,000  325000 €",2.0,82  m² square meters,Installed,,,,7  m²  square meters,,,,3.0,,,Yes,As new,,205  kWh/m²  kilowatt hour per square meters,Not specified,C,
10536034,Sint-Job-In-'t-Goor,All kind,1993.0,"€ 379,900  379900 €",2.0,88  m² square meters,,,,,,,,595  m²  square meters,4.0,,No,,To be done up,€ 575  575 €,275  kWh/m²  kilowatt hour per square meters,Not specified,C,Electric
10569313,,All kind,1935.0,"€ 169,000  169000 €",3.0,,,,,,,,,183  m²  square meters,4.0,,,,Good,€ 456  456 €,1000  kWh/m²  kilowatt hour per square meters,Not specified,F,Gas
10569311,,All kind,,"€ 215,000  215000 €",1.0,,,,,,,,,,,,,,Good,,Not specified,Not specified,Not specified,
10419404,Op enkele meters van het strand van De Panne,All kind,1977.0,"€ 239,000  239000 €",1.0,54  m² square meters,,,,Yes,,,,,,,Yes,,Good,€ 731  731 €,421  kWh/m²  kilowatt hour per square meters,Not specified,E,Electric
10569292,,All kind,1824.0,"€ 685,000  685000 €",3.0,243  m² square meters,,,,,25  m²  square meters,,,107  m²  square meters,2.0,,No,,Good,€ 734  734 €,228  kWh/m²  kilowatt hour per square meters,Not specified,C,
10569291,,,1962.0,"€ 319,000  319000 €",3.0,185  m² square meters,Semi equipped,,,,,Yes,,,3.0,,,,To renovate,€ 572  572 €,711  kWh/m²  kilowatt hour per square meters,Not specified,F,Fuel oil
10569290,,All kind,1994.0,"€ 2,195,000  2195000 €",5.0,1095  m² square meters,,,1.0,Yes,,,,5117  m²  square meters,4.0,Yes,No,,Good,"€ 6,705  6705 €",178  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10569289,,All kind,1981.0,"€ 449,000  449000 €",3.0,261  m² square meters,,,,Yes,,,,840  m²  square meters,4.0,,No,,Good,"€ 1,891  1891 €",246  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10569284,Dieseghemwijk,,1938.0,"€ 699,000  699000 €",4.0,249  m² square meters,Installed,,1.0,,8  m²  square meters,,280  m²  square meters,583  m²  square meters,4.0,,,Yes,To be done up,"€ 1,710  1710 €",546  kWh/m²  kilowatt hour per square meters,Not specified,F,Gas
10569283,,All kind,1928.0,"€ 245,000  245000 €",3.0,121  m² square meters,,,,,,,,,2.0,,,,Good,€ 381  381 €,208  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10569282,,,1963.0,"€ 299,000  299000 €",2.0,100  m² square meters,Installed,,,,6  m²  square meters,,,,2.0,,Yes,Yes,Good,"€ 1,117  1117 €",168  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10388147,Haaltert,,,"€ 295,000  295000 €",3.0,165  m² square meters,Installed,,,,42  m²  square meters,,,360  m²  square meters,3.0,,,,Good,€ 904  904 €,487  kWh/m²  kilowatt hour per square meters,Not specified,E,Fuel oil
10156834,,,,"€ 325,000  325000 €",5.0,,,,,,,,,,,,,,,"€ 2,090  2090 €",215  kWh/m²  kilowatt hour per square meters,Not specified,C,Fuel oil
10550513,,All kind,,"€ 340,000  340000 €",7.0,299  m² square meters,Installed,,,,,Yes,,1980  m²  square meters,,No,No,Yes,To renovate,€ 954  954 €,576  kWh/m²  kilowatt hour per square meters,142 kg CO₂/m²,G,Fuel oil
10197720,,,,"€ 348,000  348000 €",4.0,326  m² square meters,Semi equipped,No,,,,,,930  m²  square meters,,,,Yes,,"€ 1,720  1720 €",315  kWh/m²  kilowatt hour per square meters,Not specified,D,Fuel oil
10030900,,,1968.0,"Make an offer starting from  € 359,000  Make an offer starting from  359000 €",6.0,388  m² square meters,,,,,,,,230  m²  square meters,2.0,,,Yes,Good,"€ 2,805  2805 €",Not specified,Not specified,Not specified,Gas
10528086,,,1976.0,"€ 369,000  369000 €",4.0,223  m² square meters,Installed,No,,,,,595  m²  square meters,1292  m²  square meters,4.0,,,,,€ 718  718 €,511  kWh/m²  kilowatt hour per square meters,Not specified,F,Fuel oil
10548126,,Town-house,1978.0,"Make an offer starting from  € 375,000  Make an offer starting from  375000 €",3.0,124  m² square meters,,No,,,,,,129  m²  square meters,2.0,No,No,,Good,,172  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10451042,,All kind,1954.0,"€ 375,000  375000 €",4.0,124  m² square meters,Installed,,,,,Yes,,454  m²  square meters,,,,,To be done up,"€ 1,197  1197 €",325  kWh/m²  kilowatt hour per square meters,Not specified,D,Gas
10331490,,,,"€ 399,000  399000 €",6.0,330  m² square meters,Installed,,,Yes,,,594  m²  square meters,770  m²  square meters,3.0,Yes,,,Good,"€ 1,125  1125 €",199  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10545652,,,,"€ 419,000  419000 €",3.0,213  m² square meters,Hyper equipped,,,,15  m²  square meters,,518  m²  square meters,656  m²  square meters,4.0,,,,As new,"€ 1,413  1413 €",188  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10493286,,Villa,1986.0,"€ 425,000  425000 €",3.0,249  m² square meters,,No,,,,,595  m²  square meters,760  m²  square meters,4.0,,,,To be done up,"€ 1,403  1403 €",376  kWh/m²  kilowatt hour per square meters,Not specified,D,
10201032,,,1930.0,"€ 430,000  430000 €",3.0,165  m² square meters,Semi equipped,,,,,Yes,,119  m²  square meters,,,,,,"€ 1,058  1058 €",361  kWh/m²  kilowatt hour per square meters,Not specified,G,Gas
10365341,,,,"€ 430,000  430000 €",3.0,180  m² square meters,Semi equipped,,,Yes,,Yes,,145  m²  square meters,2.0,,,Yes,Good,"€ 1,132  1132 €",Not specified,Not specified,Not specified,Gas
10467453,,All kind,,"€ 439,000  439000 €",5.0,370  m² square meters,,,2.0,,1  m²  square meter,,1  m²  square meter,2900  m²  square meters,10.0,No,No,,,,Not specified,Not specified,D,Fuel oil
10358894,,Apartment building,,"€ 445,000  445000 €",3.0,176  m² square meters,USA installed,,,,23  m²  square meters,,,72  m²  square meters,2.0,No,No,Yes,As new,"€ 1,950  1950 €",Not specified,Not specified,Not specified,Gas
10502976,,,1993.0,"€ 445,000  445000 €",3.0,124  m² square meters,,,,Yes,,,,523  m²  square meters,,,,,As new,"€ 1,333  1333 €",556  kWh/m²  kilowatt hour per square meters,Not specified,F,
10505703,,All kind,1955.0,"€ 459,000  459000 €",4.0,258  m² square meters,,,,,,,900  m²  square meters,1292  m²  square meters,4.0,,,,Good,€ 679  679 €,832  kWh/m²  kilowatt hour per square meters,Not specified,F,
10497953,,,1970.0,"€ 466,000  466000 €",2.0,,,,,Yes,,Yes,,793  m²  square meters,,,,,To renovate,€ 912  912 €,735  kWh/m²  kilowatt hour per square meters,Not specified,F,Fuel oil
10501052,,,,"Make an offer starting from  € 469,000  Make an offer starting from  469000 €",5.0,340  m² square meters,,,,,,,1934  m²  square meters,2166  m²  square meters,4.0,,,,Good,"€ 1,184  1184 €",112  kWh/m²  kilowatt hour per square meters,Not specified,B,
10209393,,,,"€ 475,000  475000 €",3.0,245  m² square meters,,,,,33  m²  square meters,,,934  m²  square meters,3.0,,,,As new,,Not specified,Not specified,Not specified,
10047550,,,1899.0,"€ 485,000  485000 €",3.0,253  m² square meters,,No,,,,,,160  m²  square meters,2.0,,,Yes,Good,"€ 1,371  1371 €",Not specified,Not specified,Not specified,Gas
10502928,,,2022.0,"€ 492,150  492150 €",4.0,294  m² square meters,,No,,,,Yes,,599  m²  square meters,3.0,No,No,,As new,,Not specified,Not specified,Not specified,
9978622,,,2022.0,"€ 492,150  492150 €",4.0,294  m² square meters,,No,,,,Yes,,599  m²  square meters,3.0,No,No,,As new,,Not specified,Not specified,Not specified,
9978621,,,2022.0,"€ 494,650  494650 €",4.0,294  m² square meters,,No,,,,Yes,,609  m²  square meters,3.0,No,No,,As new,,Not specified,Not specified,Not specified,
10481596,,Villa,,"€ 495,000  495000 €",3.0,240  m² square meters,Installed,,,,,,,600  m²  square meters,3.0,No,No,,Just renovated,,Not specified,Not specified,Not specified,Gas
10469481,,,1989.0,"€ 498,000  498000 €",3.0,268  m² square meters,Installed,No,1.0,,,Yes,,765  m²  square meters,4.0,No,No,,Good,€ 979  979 €,160  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10066662,,,1900.0,"€ 510,000  510000 €",5.0,231  m² square meters,Not installed,No,,,,Yes,,3460  m²  square meters,,No,No,Yes,To renovate,€ 844  844 €,1062  kWh/m²  kilowatt hour per square meters,Not specified,F,
10425273,,,1975.0,"€ 519,000  519000 €",3.0,178  m² square meters,Hyper equipped,,,,38  m²  square meters,,,1352  m²  square meters,4.0,,,,As new,"€ 1,415  1415 €",360  kWh/m²  kilowatt hour per square meters,Not specified,D,
10136710,,Villa,2004.0,"€ 525,000  525000 €",4.0,195  m² square meters,,No,,,48  m²  square meters,,125  m²  square meters,588  m²  square meters,4.0,No,No,,,"€ 1,650  1650 €",158  kWh/m²  kilowatt hour per square meters,Not specified,B,
10328870,,All kind,1936.0,"€ 525,000  525000 €",3.0,231  m² square meters,Installed,,,,,Yes,,2590  m²  square meters,,No,No,Yes,,"€ 1,211  1211 €",680  kWh/m²  kilowatt hour per square meters,Not specified,F,Fuel oil
10569281,,,1972.0,"€ 175,000  175000 €",2.0,91  m² square meters,Installed,,,,16  m²  square meters,,,,2.0,,Yes,,To renovate,€ 919  919 €,205  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10569280,,All kind,1931.0,"€ 565,000  565000 €",4.0,170  m² square meters,,,,,,,23  m²  square meters,85  m²  square meters,14.0,,No,,Good,€ 505  505 €,Not specified,Not specified,Not specified,
10569278,,All kind,,"€ 1,395,000  1395000 €",5.0,196  m² square meters,,,,,,,,5756  m²  square meters,4.0,,,,Good,,Not specified,Not specified,G,
10569277,,All kind,1850.0,"€ 3,000,000  3000000 €",5.0,196  m² square meters,,,,,,,,11376  m²  square meters,4.0,,,,Good,,Not specified,Not specified,G,
10569276,,All kind,1996.0,"€ 139,500  139500 €",1.0,,,,,,,,,,,,,,Good,,418  kWh/m²  kilowatt hour per square meters,Not specified,E,
10569275,,All kind,2023.0,"€ 445,075  445075 €",4.0,175  m² square meters,,,,Yes,,,,597  m²  square meters,2.0,,No,,Good,,Not specified,Not specified,Not specified,
10569273,,All kind,,"€ 269,000  269000 €",,130  m² square meters,,,,Yes,,,,196  m²  square meters,4.0,,No,,Good,€ 653  653 €,368  kWh/m²  kilowatt hour per square meters,Not specified,D,Gas
10569268,,,,"€ 329,000  329000 €",3.0,148  m² square meters,Installed,,,,15  m²  square meters,,210  m²  square meters,289  m²  square meters,2.0,,,,,€ 431  431 €,213  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
